Data,Conteúdo,Título do vídeo,Horário de publicação do vídeo,Duração,Visualizações intencionais
2025-08-10,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-11,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-12,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-13,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-14,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-15,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-16,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-17,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-18,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-19,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-20,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-21,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-22,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-23,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-24,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-25,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-26,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-27,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-28,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-29,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-30,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-08-31,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-01,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-02,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-03,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-04,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-05,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-06,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-07,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-08,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-09,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-10,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-11,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-12,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-13,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-14,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-15,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-16,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-17,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-18,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-19,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-20,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-21,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-22,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-23,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-24,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-25,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-26,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-27,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-28,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-29,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-09-30,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-01,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-02,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-03,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-04,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-05,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-06,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-07,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-08,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-09,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-10,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-11,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-12,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-13,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-14,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,381
2025-10-15,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,3341
2025-10-16,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,298
2025-10-17,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,213
2025-10-18,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,140
2025-10-19,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,33
2025-10-20,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,8
2025-10-21,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,2
2025-10-22,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,1
2025-10-23,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-24,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,2
2025-10-25,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,1
2025-10-26,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,6
2025-10-27,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,1
2025-10-28,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-29,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-30,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-10-31,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-01,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-02,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,1
2025-11-03,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-04,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-05,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-06,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-07,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,1
2025-11-08,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-09,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-10,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-11,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-12,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2025-11-13,Zc92iQMzPF8,Quem tem a maior torcida? #palmeiras #futebol #messi #neymar #corinthians #cr7,"Oct 15, 2025",37,0
2024-11-14,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-15,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-16,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-17,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-18,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-19,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-20,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-21,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-22,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-23,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-24,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-25,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-26,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-27,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-28,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-29,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-11-30,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-01,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-02,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-03,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-04,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-05,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-06,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-07,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-08,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-09,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-10,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-11,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-12,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-13,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-14,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-15,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-16,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-17,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-18,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-19,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-20,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-21,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-22,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-23,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-24,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-25,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-26,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-27,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-28,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-29,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-30,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2024-12-31,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-01,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-02,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-03,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-04,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-05,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-06,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-07,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-08,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-09,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-10,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-11,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-12,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-13,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-14,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-15,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-16,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-17,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-18,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-19,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-20,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-21,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-22,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-23,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-24,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-25,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-26,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-27,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-28,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-29,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-30,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-01-31,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-01,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-02,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-03,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-04,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-05,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-06,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-07,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-08,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-09,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-10,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-11,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
2025-02-12,bRk_Xnib20E,MESSI X CRISTIANO Ronaldo #futebol #neymar #messi #cristianoronaldo #cr7,"Oct 10, 2025",40,0
